"","interviewee.id","interviewee.name","author.GRID","author.birthdate","author.town","author.gender.use","author.GRname","interviewee.birthdate","interviewee.town","interviewee.gender.use","interviewee.GRname","Date"
"2026","38120","Brian Selznick","27552",1929-01-10,"","m","Remy Charlip",1966-07-14,"East Brunswick, New Jersey","m","Brian Selznick",2018-02-22
"2027","38120","Brian Selznick","843200",1933-07-09,"London","m","Oliver Sacks",1966-07-14,"East Brunswick, New Jersey","m","Brian Selznick",2018-02-22
"2028","38120","Brian Selznick","106860",NA,"","m","Robert Barry",1966-07-14,"East Brunswick, New Jersey","m","Brian Selznick",2018-02-22
"2029","38120","Brian Selznick","196092",1946-12-30,"Chicago, Illinois","f","Patti Smith",1966-07-14,"East Brunswick, New Jersey","m","Brian Selznick",2018-02-22
"2030","38120","Brian Selznick","5152",1899-04-22,"Saint Petersburg","m","Vladimir Nabokov",1966-07-14,"East Brunswick, New Jersey","m","Brian Selznick",2018-02-22
"2031","38120","Brian Selznick","4489",1928-06-10,"Brooklyn, New York","m","Maurice Sendak",1966-07-14,"East Brunswick, New Jersey","m","Brian Selznick",2018-02-22
"2033","38120","Brian Selznick","21578",1925-02-22,"Chicago, Illinois","m","Edward Gorey",1966-07-14,"East Brunswick, New Jersey","m","Brian Selznick",2018-02-22
"2034","38120","Brian Selznick","7111",1952-05-20,"New Orleans, Louisiana","m","Walter Isaacson",1966-07-14,"East Brunswick, New Jersey","m","Brian Selznick",2018-02-22
"2035","38120","Brian Selznick","17386316",NA,"","m","St Augustine",1966-07-14,"East Brunswick, New Jersey","m","Brian Selznick",2018-02-22
"2036","38809","James Rollins","6218",1948-03-12,"Waco, TX","f","Sandra Brown",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2037","38809","James Rollins","2448",1859-05-22,"Edinburgh, Scotland","m","Arthur Conan Doyle",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2039","38809","James Rollins","6405",NA,"","m","Kenneth Robeson",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2040","38809","James Rollins","15516969",NA,"","f","E. Annie Proulx",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2041","38809","James Rollins","93566",1911-03-09,"Brooklyn, New York","m","Raymond Abrashkin",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2042","38809","James Rollins","21475",1908-05-05,"Chicago, Illinois","m","Pat Frank",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2043","38809","James Rollins","17275529",NA,"","m","Samuel Clemens",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2044","38809","James Rollins","93565",1914-05-31,"Buffalo, New York","m","Jay Williams",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2045","38809","James Rollins","346732",1948-09-20,"Bayonne, New Jersey","m","George R.R. Martin",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2046","38809","James Rollins","4339",1962-02-21,"Ithaca, New York","m","David Foster Wallace",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2047","38809","James Rollins","5194",1942-10-23,"Chicago, Illinois","m","Michael Crichton",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2048","38809","James Rollins","18411",1931-07-15,"Alhambra","m","Clive Cussler",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2050","38809","James Rollins","1244",1835-11-30,"Florida, Missouri","m","Mark Twain",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2051","38809","James Rollins","3389",NA,"Portland, Maine","m","Stephen King",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2052","38809","James Rollins","2530",1820-03-30,"Great Yarmouth, Norfolk, England","f","Anna Sewell",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2053","38809","James Rollins","2687",1948-04-04,"Peoria, Illinois","m","Dan Simmons",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2054","38809","James Rollins","10885",1875-09-01,"Chicago, Illinois","m","Edgar Rice Burroughs",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2055","38809","James Rollins","656983",1892-01-03,"Bloemfontein, Mangaung, Free State","m","J.R.R. Tolkien",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2056","38809","James Rollins","2917917",NA,"","f","N.K. Jemisin",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2057","38809","James Rollins","14220704",NA,"","f","Christie Wilcox",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2059","38809","James Rollins","3892",1947-04-12,"Baltimore County, Maryland","m","Tom Clancy",1961-08-20,"Chicago, IL","m","James Rollins",2017-12-28
"2060","4030","Michael Ondaatje","29919",1926-11-05,"Highams Park, London, England","m","John Berger",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2061","4030","Michael Ondaatje","89573",NA,"Stockton, California","m","Leonard Gardner",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2062","4030","Michael Ondaatje","5209",1945-04-30,"Pittsburgh, PA","f","Annie Dillard",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2063","4030","Michael Ondaatje","193958",1899-08-17,"Chicago, Illinois","f","Janet Lewis",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2064","4030","Michael Ondaatje","17623",1885-09-11,"Eastwood, Nottinghamshire, England","m","D.H. Lawrence",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2065","4030","Michael Ondaatje","947",NA,"Stratford-upon-Avon, Warwickshire, England","m","William Shakespeare",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2066","4030","Michael Ondaatje","881203",1873-12-07,"Back Creek Valley, Virginia","f","Willa Cather",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2067","4030","Michael Ondaatje","39155",1926-05-21,"Arlington, Massachusetts","m","Robert Creeley",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2068","4030","Michael Ondaatje","589444",1966-07-06,"Moose Jaw, Saskatchewan","f","Karen Solie",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2069","4030","Michael Ondaatje","95947",1898-08-20,"Moshultamåla, Småland","m","Vilhelm Moberg",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2070","4030","Michael Ondaatje","16462792",NA,"","m","David Thomson",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2071","4030","Michael Ondaatje","99482",1922-08-11,"Montreal, Quebec","f","Mavis Gallant",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2072","4030","Michael Ondaatje","4815783",1893-01-05,"","f","Elizabeth Cotten",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2073","4030","Michael Ondaatje","7363",1938-05-25,"Clatskanie, Oregon","m","Raymond Carver",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2074","4030","Michael Ondaatje","80991",NA,"","f","Brenda Hillman",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2075","4030","Michael Ondaatje","137932",1930-12-27,"London","m","Wilfrid Sheed",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2076","4030","Michael Ondaatje","13634",1933-07-12,"Brooklyn, NY","m","Richard Stark",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2077","4030","Michael Ondaatje","95898",NA,"","m","Raja Shehadeh",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2078","4030","Michael Ondaatje","24381",1925-12-13,"Asheville","m","John Ehle",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2079","4030","Michael Ondaatje","19879",1871-11-01,"Newark, New Jersey","m","Stephen Crane",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2080","4030","Michael Ondaatje","1130499",1961-05-22,"Bradford","f","Andrea Dunbar",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2082","4030","Michael Ondaatje","446692",1931-04-15,"Stockholm","m","Tomas Tranströmer",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2083","4030","Michael Ondaatje","9693",1903-02-13,"Liège","m","Georges Simenon",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2084","4030","Michael Ondaatje","239579",1812-02-07,"Portsmouth, England","m","Charles Dickens",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2085","4030","Michael Ondaatje","4216",1934-03-20,"Brisbane","m","David Malouf",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2087","4030","Michael Ondaatje","233",1936-11-20,"Bronx, New York","m","Don DeLillo",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2088","4030","Michael Ondaatje","3369",1956-07-11,"Calcutta","m","Amitav Ghosh",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2089","4030","Michael Ondaatje","231880",1903-05-12,"Black Hawk Island","f","Lorine Niedecker",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2090","4030","Michael Ondaatje","3222",1916-12-17,"Lincoln, England","f","Penelope Fitzgerald",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2091","4030","Michael Ondaatje","34336",1950-06-21,"Toronto, Ontario","f","Anne Carson",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2092","4030","Michael Ondaatje","27940",1933-08-01," Gunsan","m","Ko Un",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2093","4030","Michael Ondaatje","3873",1891-05-15,"Kyiv","m","Mikhail Bulgakov",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2094","4030","Michael Ondaatje","15297641",NA,"","m","Donald Westlake",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2095","4030","Michael Ondaatje","4448408",1928-02-28,"San Francisco","m","Walter Tevis",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2097","4030","Michael Ondaatje","88541",1953-01-07,"Guayguayare","f","Dionne Brand",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2098","4030","Michael Ondaatje","11562",1930-01-23,"Castries","m","Derek Walcott",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2099","4030","Michael Ondaatje","228753",1927-04-08,"","f","Phyllis Webb",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2100","4030","Michael Ondaatje","7713",1943-11-06,"Fort Sheridan, Illinois","m","Sam Shepard",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2101","4030","Michael Ondaatje","2563953",NA,"","m","Michael Dumontier",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2102","4030","Michael Ondaatje","15905",1840-06-02,"Higher Bockhampton, Dorset, England","m","Thomas Hardy",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2103","4030","Michael Ondaatje","642942",1908-03-16,"","m","Robert Rossen",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2104","4030","Michael Ondaatje","3449",1949-05-04,"London","m","Graham Swift",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2105","4030","Michael Ondaatje","30681",1894-09-02,"Brody  (Austro-Hungarian Empire)","m","Joseph Roth",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2106","4030","Michael Ondaatje","238",1934-12-05,"Sacramento, California","f","Joan Didion",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2107","4030","Michael Ondaatje","4012",1824-01-08,"London, England","m","Wilkie Collins",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2108","4030","Michael Ondaatje","275246",1966-01-01,"","f","Alice Oswald",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2109","4030","Michael Ondaatje","155517",1923-10-15,"Santiago de Las Vegas","m","Italo Calvino",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2110","4030","Michael Ondaatje","6468",1949-07-01,"Munich","m","Denis Johnson",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2111","4030","Michael Ondaatje","855408",NA,"","m","Neil Farber",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2112","4030","Michael Ondaatje","19871",1924-04-17,"Lima, Ohio","m","Donald Richie",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2113","4030","Michael Ondaatje","44057",1720-07-18,"","m","Gilbert White",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2114","4030","Michael Ondaatje","34055",1894-07-13,"Odessa","m","Isaac Babel",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2115","4030","Michael Ondaatje","157870",NA,"","m","Don Patterson",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2116","4030","Michael Ondaatje","9388",1954-06-07,"Little Falls, Minnesota","f","Louise Erdrich",1943-09-12,"Colombo","m","Michael Ondaatje",2018-06-14
"2117","414041","Chris Hayes","722",1935-10-30,"New York","m","Robert A. Caro",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2118","414041","Chris Hayes","15997487",1924-08-02,"Harlem, New York","m","James     Baldwin",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2119","414041","Chris Hayes","1677031",NA,"","f","Barbara Field",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2120","414041","Chris Hayes","7672",1889-04-26,"Wien (Vienna)","m","Ludwig Wittgenstein",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2121","414041","Chris Hayes","171727",NA,"","m","Peter Andreas",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2122","414041","Chris Hayes","12806",1906-10-14,"Linden","f","Hannah Arendt",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2123","414041","Chris Hayes","5725556",1980-01-16,"Manhattan, New York City, New York","m","Lin-Manuel Miranda",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2124","414041","Chris Hayes","4339",1962-02-21,"Ithaca, New York","m","David Foster Wallace",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2125","414041","Chris Hayes","1438",1819-05-31,"West Hills, Huntington, Long Island, New York","m","Walt Whitman",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2126","414041","Chris Hayes","16708",1948-01-01,"London, England","m","Tony Judt",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2127","414041","Chris Hayes","957894",1913-11-07,"Mondovi","m","Albert Camus",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2128","414041","Chris Hayes","14046109",NA,"","f","Alix Sobler",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2129","414041","Chris Hayes","33918",NA,"Norwich, England","m","China Miéville",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2130","414041","Chris Hayes","5365282",NA,"","f","Jill Leovy",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2131","414041","Chris Hayes","4273",1916-09-13,"Llandaff, Cardiff, Wales","m","Roald Dahl",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2132","414041","Chris Hayes","1214964",1975-01-01,"Baltimore","m","Ta-Nehisi Coates",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2133","414041","Chris Hayes","1431785",1967-03-10,"","m","David Grann",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2134","414041","Chris Hayes","7382108",NA,"","f","Courtney Maum",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2135","414041","Chris Hayes","81678",NA,"Wilmette, IL","f","Sarah Ruhl",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2136","414041","Chris Hayes","18918",NA,"","m","James Wilson",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2137","414041","Chris Hayes","3307343",NA,"","m","Roy Morris Jr.",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2138","414041","Chris Hayes","55215",1968-12-31,"Santo Domingo","m","Junot Díaz",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2139","414041","Chris Hayes","31726",1948-09-14,"Minneapolis","m","Marc Reisner",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2140","414041","Chris Hayes","8885",1958-12-02,"Amarillo, Texas","m","George Saunders",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2142","414041","Chris Hayes","15811",1961-06-24,"San Francisco, California","f","Rebecca Solnit",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2143","414041","Chris Hayes","35822",1956-07-16,"New York, New York","m","Tony Kushner",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2144","414041","Chris Hayes","114007",NA,"","m","Thomas Holt",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2146","414041","Chris Hayes","3051490",1967-10-07,"Stelle, Illinois","f","Michelle Alexander",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2147","414041","Chris Hayes","2673472",NA,"","m","Stephen Karam",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2148","414041","Chris Hayes","355068",1964-11-02,"Brooklyn, New York","f","Lynn Nottage",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2149","414041","Chris Hayes","118175",1957-01-01,"New York City","m","Alexander Stille",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2150","414041","Chris Hayes","24695",1967-01-13,"","f","Masha Gessen",1979-02-28,"","m","Chris S. Hayes",2017-03-16
"2152","416300","Tom Hanks","2778055",1922-11-11,"Indianapolis, Indiana","m","Kurt Vonnegut Jr.",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2153","416300","Tom Hanks","4536964",NA,"Boston","f","Amor Towles",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2154","416300","Tom Hanks","13275",1920-08-16,"Andernach","m","Charles Bukowski",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2155","416300","Tom Hanks","7",1951-12-08,"Des Moines, Polk County, Iowa","m","Bill Bryson",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2156","416300","Tom Hanks","395812",NA,"","m","Yuval Noah Harari",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2157","416300","Tom Hanks","5691",1941-05-19,"Brooklyn, New York","f","Nora Ephron",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2159","416300","Tom Hanks","11789",1922-04-01,"Springfield, Massachusetts","m","William Manchester",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2162","416300","Tom Hanks","49941",1941-02-20,"New York City","m","Alan Furst",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2164","416300","Tom Hanks","819789",1919-01-01,"Manhattan, New York","m","J.D. Salinger",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2165","416300","Tom Hanks","8301182",NA,"","m","Lloyd Hopkins",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2166","416300","Tom Hanks","685179",NA,"","m","Dean Reed",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2167","416300","Tom Hanks","6281688",1933-07-07,"Pittsburgh","m","David McCullough",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2168","416300","Tom Hanks","15997487",1924-08-02,"Harlem, New York","m","James     Baldwin",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2169","416300","Tom Hanks","77004",1943-03-23,"Washington D.C","m","Winston Groom",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2171","416300","Tom Hanks","2887",1948-03-04,"Los Angeles, California","m","James Ellroy",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2172","416300","Tom Hanks","3000741",1976-03-17,"New York City","f","Ada Calhoun",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2173","416300","Tom Hanks","3098",1951-07-17,"St. Louis, MO","m","Mark Bowden",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2175","416300","Tom Hanks","2122",1969-12-27,"Muskogee, OK","f","Sarah Vowell",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2177","416300","Tom Hanks","269004",1907-01-03,"","m","Ray Milland",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2178","416300","Tom Hanks","53936",1956-02-22,"Edinburgh, Scotland","m","Philip Kerr",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2180","416300","Tom Hanks","31145",1957-02-08,"New Haven, Connecticut","m","Jay Winik",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2181","416300","Tom Hanks","6538289",1969-01-12,"Southport","m","David Mitchell",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2182","416300","Tom Hanks","1858",1952-03-23,"Waukegen, Illinois","m","Kim Stanley Robinson",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2183","416300","Tom Hanks","3389",NA,"Portland, Maine","m","Stephen King",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2184","416300","Tom Hanks","3532",1940-05-28,"Dalkey, County Dublin","f","Maeve Binchy",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2185","416300","Tom Hanks","4763",1969-05-10,"","m","John Scalzi",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2187","416300","Tom Hanks","71955",1920-04-05,"Luton, Bedfordshire, England","m","Arthur Hailey",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2188","416300","Tom Hanks","3371",1970-03-12,"Boston, Massachusetts","m","Dave Eggers",1956-07-09,"Concord, California","m","Tom Hanks",2017-10-13
"2189","42851","John McCain","32321",1926-11-19,"Vienna","m","Bernard B. Fall",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2190","42851","John McCain","1455",1899-07-21,"Oak Park, Illinois","m","Ernest Hemingway",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2191","42851","John McCain","42850",1934-04-10,"","m","David Halberstam",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2192","42851","John McCain","14976958",NA,"","m","Scott Sir Walter",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2194","42851","John McCain","7111",1952-05-20,"New Orleans, Louisiana","m","Walter Isaacson",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2195","42851","John McCain","3535",1897-09-25,"New Albany, Mississippi","m","William Faulkner",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2196","42851","John McCain","854076",1850-11-13,"Edinburgh, Scotland","m","Robert Louis Stevenson",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2197","42851","John McCain","4176632",1874-01-25,"Paris","m","W. Somerset Maugham",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2198","42851","John McCain","9950",1949-01-01,"Brooklyn, New York City","m","Ron Chernow",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2199","42851","John McCain","189155",NA,"","m","James Kaplan",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2200","42851","John McCain","3190",1896-09-24,"St. Paul, Minnesota","m","F. Scott Fitzgerald",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2201","42851","John McCain","53519",1415-11-17,"Warwickshire, England","m","Thomas Malory",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2202","42851","John McCain","77616",1918-09-02,"Houston, Texas","m","Allen Drury",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2203","42851","John McCain","57645",NA,"","m","Mark Salter",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2204","42851","John McCain","41544",1936-10-27," Holyoke, Massachusetts ","m","Neil Sheehan",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2205","42851","John McCain","16380",1878-01-06,"","m","Carl Sandburg",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2208","42851","John McCain","60159",1965-03-20,"Scotland","m","William Dalrymple",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2209","42851","John McCain","1244",1835-11-30,"Florida, Missouri","m","Mark Twain",1936-08-29,"Coco Solo Naval Air Station","m","John McCain",2018-05-03
"2210","45374","Susan Orlean","1078552",NA,"Hilversum","f","Maria van Lieshout",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2211","45374","Susan Orlean","3535",1897-09-25,"New Albany, Mississippi","m","William Faulkner",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2212","45374","Susan Orlean","1254210",NA,"","m","Pete Ayrton",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2213","45374","Susan Orlean","9810",1879-03-14,"Ulm","m","Albert Einstein",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2214","45374","Susan Orlean","43665",1940-05-13,"Sheffield","m","Bruce Chatwin",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2215","45374","Susan Orlean","378209",1968-07-11,"Seoul","f","Min Jin Lee",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2217","45374","Susan Orlean","238",1934-12-05,"Sacramento, California","f","Joan Didion",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2218","45374","Susan Orlean","4000",1943-05-08,"Thornaby-on-Tees, Yorkshire","f","Pat Barker",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2219","45374","Susan Orlean","7493733",NA,"","f","Agnes Green",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2220","45374","Susan Orlean","5117",1948-02-15,"Stockholm","m","Art Spiegelman",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2221","45374","Susan Orlean","42741",1851-12-10,"","m","Melvil Dewey",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2222","45374","Susan Orlean","17334",NA,"","f","Gail Damerow",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2223","45374","Susan Orlean","10015",1951-01-01,"York","f","Kate Atkinson",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2224","45374","Susan Orlean","22796",1713-11-24,"Clonmel","m","Laurence Sterne",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2225","45374","Susan Orlean","903",0750-04-14,"","m","Homer",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2226","45374","Susan Orlean","69750",1945-07-12,"","m","Jeff Galloway",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2227","45374","Susan Orlean","197865",1969-01-01,"Southport","m","Richard Lloyd Parry",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2228","45374","Susan Orlean","169101",NA,"","m","Jonathan Rose",1955-10-31,"Cleveland, OH (CLE)","f","Susan Orlean",2018-10-11
"2229","46051","Rachel Cusk","41773",1954-01-01,"Manchester","m","Tim Parks",1967-02-08,"","f","Rachel Cusk",2017-01-05
"2230","46051","Rachel Cusk","44683",1891-01-08,"Whitby, Yorkshire","f","Storm Jameson",1967-02-08,"","f","Rachel Cusk",2017-01-05
"2231","46051","Rachel Cusk","5992888",NA,"Des Moines","m","J.D. Daniels",1967-02-08,"","f","Rachel Cusk",2017-01-05
"2232","46051","Rachel Cusk","4173",1895-05-08,"","m","Edmund Wilson",1967-02-08,"","f","Rachel Cusk",2017-01-05
"2233","46051","Rachel Cusk","74572",1890-05-15,"Indian Creek, Texas","f","Katherine Anne Porter",1967-02-08,"","f","Rachel Cusk",2017-01-05
